number_of_words,number_of_characters,average_word_len,number_of_stop_words,number_of_tags,number_of_hash_tags,readability,number_of_digits,number_of_secure_links,number_of_unsecured_links,number_of_percent,number_of_exclamation_marks,number_of_question_marks,number_of_commas,number_of_points,number_of_male_terms,number_of_female_terms,number_of_emoji,number_of_tildes,number_of_dollars,number_of_circumflex_accents,number_of_ampersands,number_of_stars,number_of_parenthesis,number_of_minuses,number_of_underscores,number_of_equals,number_of_pluses,number_of_brackets,number_of_curly_brackets,number_of_vertical_bars,number_of_semicolons,number_of_colons,number_of_apostrophes,number_of_grave_accents,number_of_quotation_marks,number_of_slashes,number_of_less_grater_than_signs,number_of_words_in_bot_popular_words,number_of_words_in_human_popular_words,number_of_different_words,author_class
17.83,107.19,5.001066120071432,7.42,0.27,0.14,2.0121576556365675,0.54,0.0,0.02,0.0,0.03,0.09,0.76,0.41,0.17,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.01,0.0,1.74,0.15,0.0,0.25,0.78,0.3998878295008413,0
17.43,104.66,4.981901264353245,7.04,0.3,0.12,1.9989794033275956,0.43,0.0,0.03,0.0,0.02,0.03,0.81,0.49,0.17,0.03,0.085,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.1,0.17,0.0,0.0,1.68,0.18,0.0,0.17,1.03,0.4027538726333907,0
22.52,136.0,4.733957375458832,6.24,0.0,1.0,2.970242273534634,2.94,1.0,1.0,0.01,0.01,0.03,0.46,4.19,0.23,0.05,1.09,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.01,0.01,2.18,0.05,0.0,0.22,3.02,0.0,2.14,0.49,0.36367673179396093,0
22.67,136.04,4.689666249848679,5.95,0.0,1.0,2.735022981914426,2.93,1.0,1.0,0.04,0.01,0.07,0.48,4.18,0.31,0.03,1.09,0.0,0.01,0.0,0.01,0.0,0.06,0.02,0.0,0.0,0.01,0.02,0.0,0.0,0.02,2.18,0.06,0.0,0.13,3.01,0.0,2.17,0.61,0.3603881782090869,0
22.87,135.99,4.642633444070976,6.39,0.0,1.0,2.9777477481416703,2.94,1.0,1.0,0.04,0.0,0.06,0.35,4.19,0.16,0.02,1.06,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.12,0.02,0.0,0.1,3.02,0.0,2.14,0.73,0.3519895059029296,0
22.68,136.0,4.682463757930349,6.16,0.0,1.0,3.0000853615520278,2.86,1.0,1.0,0.01,0.0,0.05,0.39,4.22,0.25,0.02,1.14,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.13,0.0,0.19,3.04,0.0,2.22,0.68,0.36155202821869487,0
22.64,136.0,4.709733094882068,6.36,0.0,1.0,3.027762544169615,3.36,1.0,1.0,0.02,0.0,0.05,0.28,4.18,0.15,0.01,1.065,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.13,0.05,0.0,0.11,3.02,0.0,2.18,0.6,0.3630742049469965,0
22.62,136.0,4.723720657683703,6.46,0.0,1.0,3.0286169761273243,2.71,1.0,1.0,0.03,0.01,0.03,0.33,4.17,0.2,0.01,1.045,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.09,0.07,0.0,0.08,3.01,0.0,2.28,0.66,0.34924845269672855,0
22.96,136.0,4.618231464700229,6.39,0.0,1.0,2.7129191637630683,2.78,1.0,1.0,0.01,0.0,0.09,0.46,4.14,0.15,0.01,1.075,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.15,0.16,0.0,0.11,3.01,0.0,2.22,0.72,0.35060975609756095,0
22.72,136.0,4.682023741061044,6.1,0.0,1.0,2.9725605633802807,2.71,1.0,1.0,0.0,0.01,0.06,0.3,4.12,0.24,0.03,1.055,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.04,0.0,0.01,0.0,2.11,0.03,0.0,0.12,3.0,0.0,2.1,0.72,0.3503521126760563,0
22.29,136.0,4.789670027760188,5.94,0.0,1.0,3.066132750112157,2.56,1.0,1.0,0.02,0.0,0.04,0.31,4.13,0.17,0.02,1.045,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.04,0.0,0.02,0.0,2.09,0.07,0.0,0.17,3.02,0.0,2.18,0.59,0.3665320771646478,0
22.37,136.0,4.76915521203519,6.13,0.0,1.0,3.1935758158247687,2.66,1.0,1.0,0.01,0.0,0.05,0.27,4.14,0.24,0.04,1.06,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,0.18,0.0,0.24,3.0,0.0,2.27,0.63,0.3553866785873938,0
5.88,39.06,5.084749999999999,0.07,0.0,1.81,-2.7410176870748284,1.63,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.05,0.3979591836734694,0
5.99,40.39,5.175876984126981,0.05,0.0,1.95,-1.8478899833055085,1.49,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.03,0.03,0.3806343906510851,0
5.89,39.51,5.135595238095236,0.09,0.0,1.81,-1.8535112054329357,1.52,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.04,0.3904923599320883,0
5.95,39.64,5.131051587301587,0.14,0.0,1.86,-2.5404243697478996,1.58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02,0.06,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.03,0.36470588235294116,0
6.19,42.51,5.324305555555554,0.05,0.0,2.1,-1.9287271405492703,1.55,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.03,0.42164781906300486,0
6.24,42.7,5.29452380952381,0.04,0.0,2.2,-1.6022333333333325,1.68,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.07,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.02,0.3814102564102564,0
6.24,42.78,5.305972222222222,0.07,0.0,2.16,-1.5455025641025628,1.57,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.04,0.38301282051282054,0
5.97,38.83,4.9697619047619055,0.05,0.0,1.86,-3.1022360134003346,1.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.02,0.04,0.40871021775544386,0
6.04,39.63,5.027265873015872,0.09,0.0,1.94,-2.6261218543046354,1.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.05,0.3791390728476821,0
5.27,33.06,4.854333333333333,0.07,0.0,1.2,-3.7722711574952577,1.57,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.03,0.06,0.36432637571157495,0
21.47,125.11,4.4764001242656715,6.93,0.16,1.29,1.7253586865393586,1.51,0.0,0.73,0.0,0.8,0.58,1.1,1.78,0.58,0.05,0.575,0.0,0.0,0.0,0.01,0.0,0.05,1.11,0.02,0.0,0.0,0.0,0.0,0.0,0.03,1.15,0.01,0.0,0.53,2.19,0.0,2.36,1.16,0.34233814625058223,0
22.08,128.11,4.473518937009759,7.21,0.08,1.38,1.8551673913043487,1.16,0.0,0.71,0.01,0.35,0.66,1.07,2.07,0.54,0.01,0.465,0.0,0.0,0.0,0.0,0.0,0.02,1.15,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.93,0.0,0.0,0.61,2.12,0.0,2.34,0.95,0.3342391304347826,0
20.57,120.97,4.559698854298012,7.1,0.19,1.2,1.7024993193971802,0.78,0.0,0.55,0.0,0.56,0.46,0.89,1.89,0.5,0.01,0.44,0.0,0.0,0.0,0.0,0.0,0.04,0.91,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.88,0.0,0.0,0.7,1.65,0.0,1.78,1.26,0.34710743801652894,0
19.18,111.73,4.585570135361167,7.11,0.16,1.26,0.8909299270072992,0.5,0.0,0.34,0.0,0.49,0.4,0.84,1.46,0.49,0.03,0.395,0.0,0.0,0.0,0.0,0.0,0.08,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.71,0.98,0.0,1.16,1.0,0.35140771637122004,0
19.69,114.99,4.5812406860173915,6.77,0.3,1.2,1.1743209243270698,0.81,0.0,0.46,0.0,0.47,0.41,0.76,1.9,0.56,0.02,0.445,0.0,0.0,0.0,0.0,0.0,0.17,0.72,0.04,0.0,0.0,0.0,0.0,0.0,0.01,0.89,0.01,0.0,0.51,1.38,0.0,1.47,1.18,0.36414423565261556,0
32.56,205.27,4.655610597200319,9.59,0.29,0.67,7.263068304668305,6.97,0.82,0.82,0.03,0.67,0.15,1.18,2.81,0.3,0.0,4.605,0.0,0.04,0.0,0.0,0.0,0.78,0.58,0.14,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.05,0.0,0.12,2.54,0.0,2.0,0.83,0.38636363636363635,0
32.89,208.27,4.94888639558277,9.37,0.37,0.9,7.774223745819402,7.19,0.92,0.92,0.03,0.35,0.1,1.28,2.93,0.44,0.02,4.84,0.0,0.0,0.0,0.01,0.0,0.5,0.1,0.12,0.0,0.01,0.0,0.0,0.0,0.01,1.3,0.01,0.0,0.13,2.9,0.0,2.39,0.89,0.37731833384007296,0
39.27,243.33,4.717006457734224,10.82,0.22,0.7,9.521072854596387,12.28,0.99,0.99,0.05,0.37,0.18,1.35,2.67,0.51,0.03,6.125,0.0,0.02,0.0,0.0,0.0,0.82,0.17,0.03,0.0,0.02,0.0,0.0,0.0,0.01,1.45,0.12,0.0,0.16,3.32,0.0,2.78,1.12,0.3651642475171887,0
41.56,265.88,4.809435690794971,11.05,0.21,1.03,10.964694513955731,12.2,1.07,1.07,0.18,0.37,0.19,1.12,3.0,0.67,0.03,6.885,0.0,0.04,0.0,0.0,0.0,0.62,0.58,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.47,0.16,0.0,0.23,3.59,0.0,2.95,0.92,0.3611645813282002,0
33.11,206.3,4.870575431497895,9.92,0.32,1.11,7.569049199637572,8.8,0.87,0.87,0.08,0.25,0.19,0.88,2.68,0.41,0.02,4.145,0.0,0.0,0.0,0.0,0.0,0.2,0.17,0.1,0.01,0.03,0.0,0.0,0.0,0.0,1.31,0.02,0.0,0.08,2.79,0.0,2.34,0.77,0.36122017517366356,0
9.55,58.26,5.185007807972156,4.33,0.0,0.0,0.32989267015707036,0.3,0.0,0.0,0.03,0.0,0.0,0.28,1.09,0.06,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.02,0.0,0.0,0.09,0.33,0.46282722513089003,0
11.03,65.3,5.039187377485314,5.02,0.02,0.0,-0.03390290117860317,0.36,0.0,0.0,0.03,0.0,0.0,0.46,1.1,0.13,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.01,0.07,0.08,0.0,0.0,0.03,0.0,0.0,0.09,0.41,0.42973708068902994,0
10.83,66.56,5.23844147579287,4.92,0.01,0.02,0.9131090489381357,0.35,0.0,0.0,0.04,0.0,0.0,0.5,1.11,0.04,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.0,0.0,0.02,0.0,0.0,0.08,0.35,0.4441366574330563,0
9.83,58.56,4.940209453457283,4.63,0.01,0.01,-0.29241393692777073,0.33,0.0,0.0,0.03,0.0,0.0,0.27,1.06,0.09,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,0.02,0.0,0.0,0.09,0.34,0.43845371312309256,0
11.2,67.17,5.1166668845131635,5.31,0.01,0.02,0.41996428571428623,0.28,0.0,0.0,0.02,0.0,0.0,0.33,1.07,0.09,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.09,0.39,0.41517857142857145,0
13.2,83.5,4.989568437748591,2.62,0.83,0.09,0.6964848484848467,2.37,0.0,1.0,0.0,0.02,0.05,0.26,1.14,0.15,0.02,0.57,0.0,0.0,0.0,0.0,0.0,0.21,0.04,0.29,0.0,0.01,0.0,0.0,0.0,0.0,1.14,0.02,0.0,0.0,3.82,0.0,3.08,0.1,0.42045454545454547,0
13.12,80.46,4.824638721185934,2.84,0.8,0.03,-0.0852426829268289,2.47,0.0,1.0,0.0,0.03,0.08,0.2,1.09,0.14,0.02,0.555,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.15,0.0,0.01,0.02,0.0,0.0,0.0,1.11,0.0,0.0,0.0,3.81,0.0,3.06,0.28,0.41310975609756095,0
13.13,81.87,4.949470424441397,2.78,0.82,0.0,0.4140206397562842,2.27,0.0,1.0,0.0,0.04,0.1,0.32,1.05,0.18,0.02,0.555,0.0,0.0,0.0,0.0,0.04,0.36,0.07,0.18,0.0,0.0,0.06,0.0,0.0,0.0,1.11,0.0,0.0,0.0,3.8,0.0,3.06,0.09,0.4188880426504189,0
13.39,84.18,4.954294941786276,2.97,0.96,0.01,0.5508453323375662,2.16,0.0,1.0,0.0,0.01,0.07,0.26,1.07,0.2,0.02,0.55,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.24,0.0,0.0,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3.96,0.0,3.11,0.18,0.421209858103062,0
12.97,79.21,4.781695328519464,2.82,0.93,0.01,-0.45120655358519457,2.27,0.0,1.0,0.0,0.01,0.07,0.22,1.04,0.23,0.01,0.53,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.24,0.01,0.01,0.08,0.0,0.0,0.01,1.06,0.0,0.0,0.0,3.93,0.0,3.08,0.15,0.40400925212027755,0
12.97,79.56,4.833519254425299,2.63,0.9,0.01,-0.16007316885119494,2.38,0.0,1.0,0.0,0.04,0.04,0.21,1.08,0.14,0.04,0.54,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.26,0.0,0.0,0.08,0.0,0.0,0.0,1.08,0.01,0.0,0.02,3.93,0.0,3.07,0.22,0.4155744024672321,0
14.0,85.98,4.848112813640123,3.1,0.89,0.0,0.49842857142857255,2.31,0.0,1.0,0.0,0.02,0.03,0.27,1.21,0.14,0.01,0.54,0.0,0.0,0.0,0.0,0.0,0.28,0.06,0.17,0.0,0.0,0.08,0.0,0.0,0.0,1.08,0.03,0.0,0.0,3.93,0.0,3.13,0.18,0.42857142857142855,0
13.28,83.43,4.991935403090201,2.79,0.77,0.03,0.7316698795180727,2.52,0.06,1.0,0.0,0.02,0.03,0.34,1.19,0.19,0.03,0.6,0.0,0.0,0.0,0.01,0.0,0.33,0.05,0.14,0.0,0.0,0.04,0.0,0.0,0.01,1.2,0.02,0.0,0.0,3.77,0.0,3.06,0.24,0.4307228915662651,0
12.41,80.16,5.103803314547511,2.35,0.91,0.07,0.30824004834810736,2.44,0.64,1.0,0.0,0.0,0.09,0.19,1.02,0.1,0.01,0.58,0.0,0.0,0.0,0.0,0.0,0.3,0.03,0.3,0.0,0.0,0.1,0.0,0.0,0.0,1.16,0.02,0.0,0.04,3.91,0.0,2.44,0.22,0.44399677679290894,0
13.27,82.64,4.947972847542893,2.84,0.78,0.0,0.5849985681989445,2.19,0.0,1.0,0.0,0.01,0.05,0.32,1.13,0.19,0.01,0.6,0.0,0.0,0.0,0.0,0.0,0.32,0.06,0.17,0.0,0.0,0.04,0.0,0.0,0.0,1.2,0.06,0.0,0.02,3.8,0.0,3.11,0.19,0.4212509419743783,0
6.02,40.84,5.236845238095239,0.06,0.0,1.94,-1.3833960132890368,1.59,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.05,0.39867109634551495,0
6.01,40.23,5.113591269841267,0.07,0.0,1.91,-2.584868718801996,1.81,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.06,0.37603993344425957,0
5.88,39.3,5.124027777777776,0.1,0.0,1.78,-1.8780925170068006,1.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.05,0.3979591836734694,0
6.03,40.56,5.159333333333333,0.02,0.0,1.99,-2.1427776119402964,1.67,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.01,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.05,0.0,0.37645107794361526,0
5.99,40.62,5.225436507936506,0.06,0.0,1.93,-1.7690919866444066,1.76,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.02,0.4040066777963272,0
6.28,42.74,5.267162698412699,0.1,0.0,2.16,-1.5850675159235657,1.6,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.09,0.39490445859872614,0
6.28,42.28,5.2031746031746,0.09,0.0,2.18,-1.6414369426751598,1.75,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.03,0.03,0.39012738853503187,0
6.18,41.52,5.146011904761903,0.09,0.0,2.09,-2.181741747572815,1.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.02,0.05,0.40129449838187703,0
5.96,39.44,5.073630952380952,0.1,0.0,1.86,-2.2971436241610714,1.64,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,0.02,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.01,0.05,0.40604026845637586,0
5.53,36.4,5.09379761904762,0.05,0.0,1.47,-1.974710488245929,1.56,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.07,0.37613019891500904,0
14.88,94.69,5.120363064910666,3.78,1.11,0.44,1.7356462365591412,1.86,0.0,1.0,0.01,0.01,0.12,0.17,1.12,0.07,0.0,0.56,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.03,1.12,0.14,0.0,0.74,3.0,0.0,3.16,0.51,0.31048387096774194,0
14.34,92.75,5.149535710462568,3.99,1.07,0.31,2.0000895397489558,2.07,0.0,1.0,0.03,0.0,0.06,0.08,1.1,0.08,0.0,0.515,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.21,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.2,0.0,1.77,3.0,0.0,3.11,0.4,0.29707112970711297,0
15.85,98.37,4.999598505782718,4.38,1.47,0.14,2.056484227129335,1.92,0.0,0.97,0.0,0.0,0.17,0.13,1.18,0.02,0.0,0.515,0.0,0.01,0.0,0.03,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.03,1.03,0.0,0.0,0.04,2.91,0.0,3.03,0.45,0.30094637223974763,0
16.93,105.98,5.005129008005723,3.92,1.1,0.42,2.331778558771415,2.92,1.0,1.49,0.01,0.02,0.18,0.22,1.61,0.07,0.02,0.785,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.01,1.55,0.12,0.0,0.04,4.47,0.0,3.63,0.33,0.3242764323685765,0
16.91,104.99,5.003441625399845,4.63,1.53,0.17,2.051263098758131,1.84,0.01,1.01,0.0,0.02,0.23,0.07,1.26,0.02,0.0,0.555,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.18,0.0,0.07,3.02,0.0,3.13,0.43,0.3069189828503844,0
17.58,109.58,5.038123226188643,5.11,1.58,0.11,2.603060068259385,1.97,0.0,0.98,0.01,0.01,0.24,0.18,1.25,0.03,0.0,0.555,0.0,0.0,0.0,0.06,0.0,0.07,0.01,0.05,0.0,0.0,0.0,0.0,0.01,0.06,1.11,0.14,0.0,0.11,2.95,0.0,3.1,0.53,0.30716723549488056,0
17.5,112.38,5.1823622698452905,4.45,1.84,0.12,3.088942857142861,2.08,0.0,1.06,0.03,0.03,0.22,0.13,1.33,0.06,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.0,1.32,0.2,0.0,0.08,3.16,0.0,3.3,0.63,0.32342857142857145,0
18.39,116.38,5.069444307116357,4.64,1.66,0.19,2.875194072865689,2.3,0.01,1.19,0.03,0.09,0.27,0.15,1.77,0.11,0.01,0.87,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.02,1.74,0.14,0.0,0.04,3.48,0.0,3.63,0.87,0.30777596519847744,0
19.83,124.1,5.0080664170307205,4.99,1.19,0.28,3.217729248613214,3.24,0.01,1.3,0.01,0.05,0.26,0.31,1.75,0.14,0.01,0.9,0.0,0.0,0.0,0.01,0.0,0.09,0.04,0.03,0.01,0.04,0.0,0.0,0.0,0.03,1.8,0.36,0.0,0.14,3.86,0.0,3.99,0.84,0.3171961674230963,0
19.39,124.4,5.12651548145784,4.64,1.12,0.61,3.5286755544094888,3.23,0.0,1.42,0.06,0.07,0.37,0.25,1.72,0.12,0.06,0.91,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.03,0.0,0.0,0.0,0.0,0.01,0.0,1.82,0.3,0.0,0.16,4.16,0.0,4.36,0.78,0.34192882929345025,0
20.16,97.61,3.4494764638869913,0.1,0.05,0.0,-1.815893650793651,20.16,1.05,1.05,0.0,0.03,0.0,0.0,1.05,0.12,0.0,2.42,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,5.15,0.0,2.84,0.16,0.18154761904761904,0
16.44,104.58,4.958075768279821,2.04,0.79,0.88,-3.1779133819951326,3.21,0.0,0.17,0.0,0.14,0.03,0.22,0.68,0.2,0.02,3.05,0.03,0.02,0.04,0.1,0.06,0.45,0.12,0.65,0.02,0.07,0.04,0.0,0.0,0.12,0.9,0.06,0.0,0.13,0.52,0.0,0.6,1.45,0.3150851581508516,0
11.93,68.81,4.3014715356415625,3.29,0.3,0.48,-2.816763537300922,1.25,0.03,0.4,0.0,0.09,0.05,0.26,1.4,0.17,0.04,0.87,0.0,0.0,0.06,0.05,0.03,0.03,0.02,0.2,0.0,0.01,0.0,0.0,0.0,0.06,0.78,0.03,0.0,0.16,1.2,0.0,1.2,1.03,0.4300083822296731,0
13.65,95.77,5.313212141866077,1.49,1.27,0.79,0.28866483516483754,1.83,0.0,0.13,0.0,0.09,0.19,0.21,0.74,0.7,0.04,3.31,0.02,0.08,0.06,0.33,0.03,0.36,0.01,0.44,0.0,0.1,0.02,0.0,0.0,0.33,0.96,0.04,0.0,0.14,0.39,0.0,0.51,2.27,0.3311355311355311,0
15.55,104.73,5.136922568520085,1.19,0.82,0.94,-4.380548231511252,3.05,0.0,0.16,0.0,0.24,0.03,0.19,0.71,0.21,0.01,3.47,0.0,0.04,0.04,0.07,0.01,0.93,0.09,0.93,0.01,0.09,0.0,0.0,0.0,0.07,0.94,0.02,0.0,0.29,0.52,0.0,0.55,1.35,0.3215434083601286,0
17.25,116.49,5.120363637169355,0.95,1.1,0.64,-5.189108695652173,3.4,0.02,0.06,0.02,0.14,0.03,0.19,0.43,0.23,0.02,4.69,0.0,0.01,0.08,0.09,0.07,0.32,0.1,1.12,0.01,0.05,0.02,0.0,0.0,0.09,1.12,0.06,0.0,0.16,0.19,0.0,0.25,1.52,0.2985507246376812,0
20.43,126.94,4.747779573803399,3.65,0.49,0.21,-0.35054278022515817,3.4,0.0,0.56,0.03,0.03,0.07,0.44,2.45,0.26,0.07,3.36,0.0,0.04,0.0,0.02,0.02,0.65,0.17,0.44,0.01,0.02,0.0,0.0,0.0,0.05,1.68,0.05,0.0,0.04,1.68,0.0,1.77,1.05,0.4233969652471855,0
19.22,124.73,4.878034529837533,2.53,0.63,0.25,-2.003877419354838,3.35,0.0,0.42,0.0,0.12,0.02,0.34,1.7,0.26,0.03,4.82,0.0,0.01,0.02,0.05,0.1,0.86,0.15,0.59,0.0,0.03,0.0,0.0,0.0,0.06,1.4,0.04,0.0,0.02,1.24,0.0,1.37,1.15,0.3428720083246618,0
